"GEOID","county","time_to_work","hh_income_med","hh_total","hh_low_income","population","old","hh_low_income_prop","old_prop","old_prop_high","income_q"
"37097","Iredell County, North Carolina",79391,71943,74346,2929,195897,33776,0.0393968740752697,0.1724171375774,1,2
"37101","Johnston County, North Carolina",98864,81725,85906,3362,234778,33124,0.0391357995949061,0.141086473178918,1,2
"37105","Lee County, North Carolina",27453,56540,25234,1519,65476,11773,0.0601965601965602,0.179806341254811,1,3
"37109","Lincoln County, North Carolina",37291,79003,37830,2078,93095,18062,0.0549299497753106,0.19401686449326,1,3
"37119","Mecklenburg County, North Carolina",434143,80365,472427,20819,1145392,139061,0.0440681840792334,0.12140908963918,0,2
"37125","Moore County, North Carolina",41629,85382,44625,2498,105531,25090,0.0559775910364146,0.237750045010471,1,3
"37127","Nash County, North Carolina",37444,54175,38214,2220,95789,18977,0.0580938922907835,0.198112518138826,1,3
"37129","New Hanover County, North Carolina",104005,70485,103978,4916,234921,44842,0.0472792321452615,0.1908811898468,1,2
"37133","Onslow County, North Carolina",94654,62460,75898,3162,207298,21518,0.0416611768426045,0.103802255689876,0,2
"37135","Orange County, North Carolina",55939,89291,58048,2845,150477,24710,0.0490111631753032,0.164211141902085,1,2
"37141","Pender County, North Carolina",25224,76922,26039,1692,65737,12204,0.064979453896079,0.185648873541537,1,3
"37147","Pitt County, North Carolina",75003,57049,74938,8059,173542,25748,0.107542234914196,0.14836754215118,1,4
"37151","Randolph County, North Carolina",62904,55671,58218,2465,146043,27331,0.0423408567796901,0.187143512527132,1,2
"37155","Robeson County, North Carolina",42089,38610,43716,5932,116663,19107,0.135694025070912,0.163779433067896,1,4
"37157","Rockingham County, North Carolina",35387,51310,39830,2611,91957,19535,0.0655536028119508,0.212436247376491,1,3
"37159","Rowan County, North Carolina",63397,61311,58190,2129,149645,27129,0.0365870424471559,0.18128905075345,1,1
"37171","Surry County, North Carolina",29943,44485,31038,2432,71403,14784,0.0783555641471744,0.207050123944372,1,4
"37179","Union County, North Carolina",101338,94168,84214,3115,249070,33835,0.036989099199658,0.135845344682218,0,1
"37183","Wake County, North Carolina",443712,96806,445464,16528,1175021,153145,0.0371028859795629,0.130333840841993,0,1
"37191","Wayne County, North Carolina",48390,55588,47283,2696,117286,19981,0.0570183786984751,0.170361338949235,1,3
"37193","Wilkes County, North Carolina",24393,45508,26947,1944,65784,15393,0.0721416113110921,0.233993068223276,1,4
"37195","Wilson County, North Carolina",31972,50267,33587,3073,78449,15498,0.0914937326941972,0.197555099491389,1,4
"38015","Burleigh County, North Dakota",46146,81893,41761,2326,99280,17928,0.055697899954503,0.18058017727639,1,3
"38017","Cass County, North Dakota",100483,66747,82870,3643,192734,25165,0.0439604199348377,0.130568555625889,0,2
"38035","Grand Forks County, North Dakota",38692,61972,30068,2470,72413,10336,0.0821471331648264,0.142736801403063,1,4
"38101","Ward County, North Dakota",35336,73787,29301,1278,68870,9527,0.0436162588307566,0.138333091331494,0,2
"39003","Allen County, Ohio",44781,59880,41028,2198,101115,19316,0.0535731695427513,0.191030015329081,1,3
"39007","Ashtabula County, Ohio",39899,51737,38898,2109,97014,19747,0.0542187258985038,0.203547941534212,1,3
"39013","Belmont County, Ohio",25465,56422,26781,2983,65509,14475,0.11138493708226,0.220962005220657,1,4
"39017","Butler County, Ohio",157923,74581,148259,7141,388420,63794,0.0481657100074869,0.164239740487102,1,2
"39023","Clark County, Ohio",54280,56132,56033,2501,134831,27627,0.044634411864437,0.204900950078246,1,2
"39025","Clermont County, Ohio",90333,78010,84660,2275,210805,39140,0.0268721946609969,0.185669220369536,1,1
"39029","Columbiana County, Ohio",40121,53095,40326,1765,100511,21845,0.0437682884491395,0.217339395688034,1,2
"39035","Cuyahoga County, Ohio",501014,60736,554982,42233,1236041,242286,0.0760979635375562,0.196017769637091,1,4
"39041","Delaware County, Ohio",85045,119030,82755,1898,226296,34268,0.0229351700803577,0.151429985505709,1,1
"39043","Erie County, Ohio",35027,69296,33454,1978,74501,17715,0.0591259640102828,0.237782043194051,1,3
"39045","Fairfield County, Ohio",70477,82486,60387,1843,162898,27439,0.0305198138672231,0.168442829255117,1,1
"39049","Franklin County, Ohio",559037,69681,550153,30069,1321820,174819,0.054655704867555,0.132256283003737,0,3
"39055","Geauga County, Ohio",40214,102350,35775,1363,95469,21495,0.0380992313067785,0.225151619897558,1,2
"39057","Greene County, Ohio",72108,82602,66598,2981,168456,32169,0.0447611039370552,0.190963812508904,1,2
"39061","Hamilton County, Ohio",352058,66878,355784,28948,825037,139127,0.0813639736469318,0.168631225023847,1,4
"39063","Hancock County, Ohio",35973,71377,32136,1114,74861,13975,0.0346651730146876,0.18667931232551,1,1
"39085","Lake County, Ohio",100487,75615,100923,3842,231842,50280,0.0380686265766971,0.216871835129097,1,2
"39089","Licking County, Ohio",73348,76654,70064,2933,181359,32332,0.0418617264215574,0.178276236635623,1,2
"39093","Lorain County, Ohio",126419,66330,126500,7031,316268,62951,0.0555810276679842,0.199043216512578,1,3
"39095","Lucas County, Ohio",181912,57736,187290,16504,426643,74954,0.0881200277644295,0.175683182426525,1,4
"39099","Mahoning County, Ohio",92526,54473,99004,8281,225636,51020,0.0836430851278736,0.22611639986527,1,4
"39101","Marion County, Ohio",24684,56707,24930,1682,64642,12177,0.0674689129562776,0.188375978466013,1,3
"39103","Medina County, Ohio",79130,87796,73250,2375,183512,36994,0.0324232081911263,0.201588996904835,1,1
"39109","Miami County, Ohio",50794,71457,45891,1295,110247,21537,0.0282190407705215,0.195352254483115,1,1
"39113","Montgomery County, Ohio",223142,62728,235545,15591,533892,100048,0.0661911736610839,0.187393705093914,1,3
"39119","Muskingum County, Ohio",36920,58326,35912,1588,86113,16015,0.0442192024949878,0.185976565675334,1,2
"39133","Portage County, Ohio",68833,72964,64437,4328,161745,30001,0.0671663795645359,0.185483322513834,1,3
"39139","Richland County, Ohio",49638,53047,50248,2326,125319,24950,0.0462903996178952,0.199091917426727,1,2
"39141","Ross County, Ohio",30596,60157,29399,1316,76606,13417,0.0447634273274601,0.175142939195363,1,2
"39145","Scioto County, Ohio",27537,46606,29715,2242,72194,13762,0.0754501093723709,0.190625259716874,1,4
"39151","Stark County, Ohio",159634,64582,155070,7928,372657,77247,0.0511252982524021,0.207287129988166,1,3
"39153","Summit County, Ohio",224779,65763,230471,11859,535882,105433,0.0514554976548026,0.196746671841935,1,3
"39155","Trumbull County, Ohio",81502,53220,84721,6219,200643,45078,0.073405649130676,0.224667693365829,1,4
"39157","Tuscarawas County, Ohio",38776,58588,38476,1377,91937,18912,0.0357885435076411,0.205706081338308,1,1
"39159","Union County, Ohio",29747,104195,24987,841,66898,10000,0.0336575019009885,0.149481299889384,1,1
"39165","Warren County, Ohio",104905,104066,93817,3293,249778,39526,0.0351002483558417,0.158244521134768,1,1
"39169","Wayne County, Ohio",49056,69876,44042,1458,116559,22145,0.0331047636347123,0.18998961899124,1,1
"39173","Wood County, Ohio",62750,65458,55064,3288,131592,22668,0.0597123347377597,0.172259711836586,1,3
"40017","Canadian County, Oklahoma",76635,80904,59025,3088,169149,23410,0.0523168149089369,0.138398689912444,0,3
"40027","Cleveland County, Oklahoma",133057,70422,117629,7008,299587,44345,0.0595771450917716,0.14802044147443,1,3
"40031","Comanche County, Oklahoma",49173,55285,45966,2724,123046,16699,0.0592611930557368,0.135713473010094,0,3
"40037","Creek County, Oklahoma",28090,56756,27921,2176,72699,13544,0.0779341714121987,0.186302425067745,1,4
"40101","Muskogee County, Oklahoma",25083,54070,25751,2355,66354,11510,0.0914527591161508,0.173463544021461,1,4
"40109","Oklahoma County, Oklahoma",346299,61446,324396,21119,802559,117421,0.065102529007756,0.146308246496519,1,3
"40119","Payne County, Oklahoma",34516,45684,33781,3837,82794,11394,0.113584559367692,0.137618668019422,0,4
"40125","Pottawatomie County, Oklahoma",25121,50583,26887,2335,73533,12493,0.0868449436530665,0.169896509050358,1,4
"40131","Rogers County, Oklahoma",43679,71817,36894,1278,98836,16981,0.0346397788258253,0.171809866850136,1,1
"40143","Tulsa County, Oklahoma",289706,63332,273687,17863,677358,104580,0.0652679886147314,0.154393983683665,1,3
"40145","Wagoner County, Oklahoma",37829,73199,31805,1026,86644,15096,0.0322590787612011,0.174230183278704,1,1
"41003","Benton County, Oregon",39934,68524,38831,3032,97630,17510,0.0780819448378873,0.179350609443819,1,4
"41005","Clackamas County, Oregon",164400,97419,163805,5860,423177,84463,0.0357742437654528,0.199592605458236,1,1
"41017","Deschutes County, Oregon",78227,82052,85108,3571,206549,44477,0.041958452789397,0.215333891715767,1,2
"41019","Douglas County, Oregon",37194,54387,47263,3490,112297,29969,0.073842117512642,0.266872668014284,1,4
"41029","Jackson County, Oregon",86509,69152,92554,4079,221644,51843,0.0440715690299717,0.233902113298803,1,2
"41033","Josephine County, Oregon",28727,53838,36633,3304,87730,24034,0.0901919034750089,0.273954177590334,1,4
"41035","Klamath County, Oregon",24865,53923,28643,2847,70212,15384,0.0993960129874664,0.219107844812853,1,4
"41039","Lane County, Oregon",157743,64069,160316,12361,382353,81354,0.0771039696599217,0.212771967265851,1,4
"41043","Linn County, Oregon",52044,67009,51267,1576,130467,25786,0.0307410224901008,0.197643848636054,1,1
"41047","Marion County, Oregon",139182,71022,128254,5697,346703,58746,0.0444196672228546,0.169441856574647,1,2
"41051","Multnomah County, Oregon",324995,79909,346491,18510,795083,119503,0.0534213009861728,0.150302547029681,1,3
"41053","Polk County, Oregon",33233,77368,33130,2333,89614,17340,0.070419559311802,0.193496551878055,1,4
"41059","Umatilla County, Oregon",34720,77006,30083,908,80215,13802,0.0301831599242097,0.172062581811382,1,1
"41067","Washington County, Oregon",239262,98906,237319,7575,600176,89904,0.0319190625276527,0.149796059822452,1,1
"41071","Yamhill County, Oregon",43132,77267,38601,1649,108226,20471,0.0427191005414368,0.189150481400033,1,2
"42001","Adams County, Pennsylvania",46063,76727,40676,2076,106027,23113,0.0510374668108959,0.217991643637941,1,3
"42003","Allegheny County, Pennsylvania",496365,72031,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3
"42005","Armstrong County, Pennsylvania",27442,57500,27720,1520,64747,15484,0.0548340548340548,0.239146215268661,1,3
"42007","Beaver County, Pennsylvania",69464,67350,72129,3889,165677,38044,0.0539172870828654,0.229627528262825,1,3
"42011","Berks County, Pennsylvania",187148,72070,162183,8329,430449,78074,0.051355567476246,0.181378049432105,1,3
"42013","Blair County, Pennsylvania",52984,58022,52260,4363,121032,26707,0.083486414083429,0.220660651728468,1,4
"42017","Bucks County, Pennsylvania",272146,105398,250774,6203,645054,132739,0.0247354191423353,0.205779671159314,1,1
"42019","Butler County, Pennsylvania",81617,81353,80941,2889,197300,41160,0.0356926650276127,0.208616320324379,1,1
"42021","Cambria County, Pennsylvania",48790,54905,55225,4061,131441,31915,0.0735355364418289,0.242808560494823,1,4
"42025","Carbon County, Pennsylvania",26572,64456,27966,656,65460,15236,0.0234570549953515,0.232752826153376,1,1
"42027","Centre County, Pennsylvania",60496,66602,60457,4371,158425,25583,0.0722993201779777,0.161483351743727,1,4
"42029","Chester County, Pennsylvania",223562,117232,204309,5199,545823,97204,0.0254467497760745,0.178087035540826,1,1
"42033","Clearfield County, Pennsylvania",32382,60228,32709,1852,77904,17579,0.056620502002507,0.225649517354693,1,3
"42039","Crawford County, Pennsylvania",34801,54497,34905,1492,82670,18752,0.0427445924652629,0.22682956332406,1,2
"42041","Cumberland County, Pennsylvania",105673,80926,106531,3755,268579,51168,0.0352479559940299,0.190513778069023,1,1
"42043","Dauphin County, Pennsylvania",119507,67424,122403,9144,288800,53028,0.0747040513712899,0.183614958448753,1,4
"42045","Delaware County, Pennsylvania",233997,83960,216679,12674,575182,101288,0.0584920550676346,0.176097304853073,1,3
"42049","Erie County, Pennsylvania",110615,56094,111286,8266,267689,52621,0.0742770878637025,0.196575130094998,1,4
"42051","Fayette County, Pennsylvania",48920,51776,55657,4466,125755,28548,0.0802414790592378,0.227012842431712,1,4
"42055","Franklin County, Pennsylvania",67125,74002,64960,2164,156902,32193,0.0333128078817734,0.205179028948006,1,1
"42063","Indiana County, Pennsylvania",34278,52361,32060,1915,82957,17426,0.059731752963194,0.210060633822342,1,3
"42069","Lackawanna County, Pennsylvania",92144,61372,89262,5399,215615,43885,0.0604848647800856,0.203534076942699,1,3
"42071","Lancaster County, Pennsylvania",250544,82691,212016,6658,556629,110036,0.0314032903177119,0.19768283722192,1,1
"42073","Lawrence County, Pennsylvania",31920,58908,35694,1711,84849,19781,0.0479352272090547,0.23313179884265,1,2
"42075","Lebanon County, Pennsylvania",60916,68467,55245,2466,144011,29463,0.0446375237578061,0.204588538375541,1,2
"42077","Lehigh County, Pennsylvania",163698,72530,142990,5944,376317,64951,0.0415693405133226,0.172596507731514,1,2
"42079","Luzerne County, Pennsylvania",140270,59603,134858,8290,326369,65695,0.0614720669148289,0.201290563748395,1,3
"42081","Lycoming County, Pennsylvania",48454,62516,46774,2214,113104,23366,0.0473339889682302,0.206588626396944,1,2
"42085","Mercer County, Pennsylvania",43596,57618,45960,3138,109220,25113,0.0682767624020888,0.229930415674785,1,4
"42089","Monroe County, Pennsylvania",70476,81580,58034,3000,167198,32578,0.0516938346486542,0.194846828311343,1,3
"42091","Montgomery County, Pennsylvania",347503,106811,335219,12660,864683,164371,0.0377663557256599,0.190093941941729,1,2
"42095","Northampton County, Pennsylvania",136461,74696,121651,5679,318526,64444,0.0466827235287832,0.202319433892367,1,2
"42097","Northumberland County, Pennsylvania",35678,58987,38451,2427,90133,20074,0.0631192946867442,0.222715320692754,1,3
"42101","Philadelphia County, Pennsylvania",595553,56517,695320,67579,1567258,230682,0.0971912213081746,0.147188274042946,1,4
"42107","Schuylkill County, Pennsylvania",60124,64160,58222,2318,143104,30406,0.0398131290577445,0.212474843470483,1,2
"42111","Somerset County, Pennsylvania",27489,48438,29464,1441,72710,17573,0.0489071409177301,0.241686150460734,1,2
"42125","Washington County, Pennsylvania",83179,70303,89735,5570,210383,46593,0.0620716554298769,0.221467514010162,1,3
"42129","Westmoreland County, Pennsylvania",149288,71363,156132,6425,352057,86332,0.0411510772935721,0.245221654448001,1,2
"42133","York County, Pennsylvania",202168,80130,184019,8121,461058,86739,0.0441313125275107,0.188130343687779,1,2
"44003","Kent County, Rhode Island",77143,85395,73272,2386,171275,34937,0.0325635986461404,0.203981900452489,1,1
"44005","Newport County, Rhode Island",34737,93334,37165,2007,84481,21442,0.0540024216332571,0.253808548667748,1,3
"44007","Providence County, Rhode Island",284788,75293,263501,17299,657288,108329,0.065650604741538,0.164812076289237,1,3
"44009","Washington County, Rhode Island",57484,100459,53138,2013,130330,30807,0.0378824946366066,0.236376889434512,1,2
"45003","Aiken County, South Carolina",67724,68473,71391,4991,174150,37041,0.0699107730666331,0.212695951765719,1,4
"45007","Anderson County, South Carolina",88221,62720,85096,6938,209581,39263,0.0815314468365141,0.18734045548022,1,4
"45013","Beaufort County, South Carolina",75216,83323,80670,3163,196371,55980,0.0392091235899343,0.285072643109217,1,2
"45015","Berkeley County, South Carolina",109632,80185,94287,3507,245117,36789,0.0371949473416272,0.150087509230286,1,1
"45019","Charleston County, South Carolina",182455,80401,179597,10268,419279,76165,0.0571724472012339,0.181657082753966,1,3
"45035","Dorchester County, South Carolina",72599,73791,64183,2542,166133,25794,0.039605503014817,0.155261146190101,1,2
"45041","Florence County, South Carolina",52649,49527,53185,5563,136721,24716,0.104597160853624,0.180776910642842,1,4
"45045","Greenville County, South Carolina",230775,71728,222007,10749,547950,93196,0.0484173922443887,0.170081211789397,1,2
"45047","Greenwood County, South Carolina",26379,47052,27177,2390,69267,14434,0.0879420097876881,0.208382057834178,1,4
"45051","Horry County, South Carolina",150946,61063,162136,7544,383101,101673,0.0465288399861844,0.265394765349086,1,2
"45055","Kershaw County, South Carolina",28799,58684,26752,1295,67751,12766,0.0484075956937799,0.188425263095748,1,2
"45057","Lancaster County, South Carolina",38901,68108,40910,1733,104577,22877,0.0423612808604253,0.218757470571923,1,2
"45059","Laurens County, South Carolina",28576,54334,26848,1858,67965,13528,0.0692044100119189,0.199043625395424,1,4
"45063","Lexington County, South Carolina",125199,72801,122936,6397,304797,52883,0.05203520531008,0.173502363868411,1,3
"45073","Oconee County, South Carolina",30879,55195,37516,3087,80180,19769,0.0822848917795074,0.246557745073584,1,4
"45075","Orangeburg County, South Carolina",31992,40016,33632,3671,83094,17377,0.10915199809705,0.209124605868053,1,4
"45077","Pickens County, South Carolina",55353,53022,53210,2696,133462,23266,0.0506671678255967,0.174326774662451,1,3
"45079","Richland County, South Carolina",183879,60442,168877,12349,421566,59738,0.0731242265080502,0.141704976207759,1,4
"45083","Spartanburg County, South Carolina",146355,57755,133018,7365,345831,57148,0.0553684463756785,0.165248343844248,1,3
"45085","Sumter County, South Carolina",41607,57775,40388,2116,104012,18338,0.0523917995444191,0.176306580009999,1,3
"45091","York County, South Carolina",125628,83613,114312,4710,294248,46787,0.0412030233046399,0.159005328838259,1,2
"46083","Lincoln County, South Dakota",34290,90600,27815,558,70987,11080,0.0200611181017437,0.156084916956626,1,1
"46099","Minnehaha County, South Dakota",102072,74253,85576,4065,203971,28434,0.0475016359727026,0.139402169916312,0,2
"46103","Pennington County, South Dakota",49014,65801,47370,2213,114461,22794,0.0467173316445007,0.199142065856493,1,2
"47001","Anderson County, Tennessee",31350,67746,32158,1557,78913,15491,0.0484171901237639,0.196304791352502,1,2
"47009","Blount County, Tennessee",55300,69756,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2
"47011","Bradley County, Tennessee",48055,63659,42035,1751,110616,19326,0.0416557630545974,0.174712518984595,1,2
"47037","Davidson County, Tennessee",310772,72473,327791,18594,708144,94485,0.056725169391472,0.13342625228767,0,3
"47059","Greene County, Tennessee",26189,48918,29065,1942,71405,15708,0.0668157577842766,0.219984594916322,1,3
"47063","Hamblen County, Tennessee",27584,59418,26994,2005,65168,11463,0.0742757649848114,0.175899214338326,1,4
"47065","Hamilton County, Tennessee",159869,76219,152851,4693,374682,69587,0.0307031030218971,0.185722826290027,1,1
"47093","Knox County, Tennessee",217680,69999,201193,10258,494574,81398,0.050985869289687,0.164582044345234,1,3
"47113","Madison County, Tennessee",41353,55666,38590,2216,99245,18055,0.0574242031614408,0.181923522595597,1,3
"47119","Maury County, Tennessee",46308,68157,42343,2298,108159,18549,0.0542710719599462,0.171497517543616,1,3
"47125","Montgomery County, Tennessee",103215,67264,89176,4905,235201,23179,0.0550035884094375,0.0985497510639836,0,3
"47141","Putnam County, Tennessee",33753,54373,34678,3784,82382,14322,0.109118172905012,0.173848656259863,1,4
"47147","Robertson County, Tennessee",33526,79171,28955,981,75470,11636,0.0338801588672077,0.154180469060554,1,1
"47149","Rutherford County, Tennessee",168199,76857,132945,4657,360619,40993,0.0350295234871563,0.113673988336721,0,1
"47155","Sevier County, Tennessee",48213,59315,42814,2170,98789,20128,0.0506843555846219,0.203747380781261,1,3
"47157","Shelby County, Tennessee",375849,61516,362643,24559,916371,137972,0.0677222502571399,0.150563472654634,1,4
"47163","Sullivan County, Tennessee",60961,53585,69704,3199,160820,35623,0.0458940663376564,0.22150851884094,1,2
"47165","Sumner County, Tennessee",83695,88764,79326,3037,203858,34541,0.0382850515593878,0.169436568591863,1,2
"47179","Washington County, Tennessee",60378,64899,56081,3182,136172,26156,0.0567393591412421,0.192080603942073,1,3
"47187","Williamson County, Tennessee",93403,129275,93752,1396,260815,38205,0.0148903490058879,0.146483139389989,1,1
"47189","Wilson County, Tennessee",63562,87003,60788,2093,158555,25089,0.0344311377245509,0.158235312667529,1,1
"48005","Angelina County, Texas",35558,58180,34276,1749,87101,14368,0.0510269576379974,0.164957922411913,1,3
"48021","Bastrop County, Texas",38980,72663,37278,2331,106188,16965,0.0625301786576533,0.159763815120353,1,3
"48027","Bell County, Texas",160988,62137,143361,9552,388386,45651,0.0666289995186976,0.117540282090498,0,3
"48029","Bexar County, Texas",853943,65854,754632,40166,2059530,261960,0.053225943241209,0.127194068549621,0,3
"48037","Bowie County, Texas",34881,49771,35469,3085,92035,17294,0.0869773605119964,0.187906774596621,1,4
"48039","Brazoria County, Texas",160595,86083,133871,5006,388181,49545,0.0373942078568174,0.127633758478648,0,1
"48041","Brazos County, Texas",104672,60393,93580,10296,242014,25362,0.110023509296858,0.104795590337749,0,4
"48061","Cameron County, Texas",158176,50649,137982,11365,425208,60258,0.0823658158310504,0.141714172828357,1,4
"48085","Collin County, Texas",441529,113305,414601,12054,1158696,135472,0.0290737359533624,0.116917638448739,0,1
"48091","Comal County, Texas",73814,91171,70544,2002,184642,34072,0.0283794511227036,0.1845300635825,1,1
"48099","Coryell County, Texas",32302,65846,27660,862,85057,9929,0.0311641359363702,0.116733484604442,0,1
"48113","Dallas County, Texas",1117226,70852,992995,55017,2600840,306818,0.055405112815271,0.117968810076744,0,3
"48121","Denton County, Texas",405342,102428,361770,14511,977281,112877,0.0401111203250684,0.11550106878165,0,2
"48135","Ector County, Texas",71684,68071,63738,4808,160869,15916,0.0754338071480122,0.0989376449160497,0,4
"48139","Ellis County, Texas",93869,89856,73227,2489,212182,27763,0.0339901948734756,0.130845217784732,0,1
"48141","El Paso County, Texas",354165,53424,300636,22976,868763,113548,0.0764246464162642,0.130700778002746,0,4
"48157","Fort Bend County, Texas",367973,105205,295091,10748,889146,111325,0.0364226628395986,0.125204409624516,0,1
"48167","Galveston County, Texas",149454,75565,143725,9602,357117,56495,0.0668081405461819,0.158197453495633,1,3
"48181","Grayson County, Texas",58434,66106,54309,1753,143131,26264,0.0322782595886501,0.183496237712305,1,1
"48183","Gregg County, Texas",51588,61496,47877,3544,125443,20657,0.0740230173152035,0.164672401010818,1,4
"48187","Guadalupe County, Texas",76674,87030,66711,2621,182760,27378,0.0392888728995218,0.149803020354563,1,2
"48201","Harris County, Texas",2029830,68706,1779980,100105,4780913,560423,0.0562393959482691,0.117220915753957,0,3
"48203","Harrison County, Texas",30792,69212,26795,1201,69955,12127,0.0448217951110282,0.173354299192338,1,2
"48209","Hays County, Texas",116309,88617,101449,5898,269225,32508,0.0581375863734487,0.120746587426873,0,3
"48213","Henderson County, Texas",33576,65283,33671,1122,84511,19498,0.0333224436458674,0.230715528156098,1,1
"48215","Hidalgo County, Texas",321760,49142,270891,20735,888367,102441,0.0765437020794342,0.115313828631635,0,4
"48221","Hood County, Texas",24160,69462,25700,1434,66373,17723,0.0557976653696498,0.267021228511594,1,3
"48231","Hunt County, Texas",42412,69253,38072,1285,108282,16825,0.0337518386215592,0.15538131914815,1,1
"48245","Jefferson County, Texas",96978,54797,96171,8270,250830,38806,0.0859926589096505,0.15471036159949,1,4
"48251","Johnson County, Texas",83829,76320,66686,2397,195506,27520,0.0359445760729388,0.140762943336777,1,1
"48257","Kaufman County, Texas",75509,94868,50855,1454,172366,18282,0.0285910923213057,0.106065001218338,0,1
"48291","Liberty County, Texas",33511,61525,32223,3072,101992,12610,0.0953356298296248,0.123637148011609,0,4
"48303","Lubbock County, Texas",147026,59161,127879,9814,317561,41814,0.0767444224618585,0.131672340117332,0,4
"48309","McLennan County, Texas",110648,64320,94725,8788,266836,41043,0.0927738189495909,0.15381357837773,1,4
"48329","Midland County, Texas",81560,76332,69398,6101,171999,18356,0.087913196345716,0.10672155070669,0,4
"48339","Montgomery County, Texas",268581,94972,249534,11632,678490,94307,0.0466148901552494,0.13899541629206,0,2
"48355","Nueces County, Texas",157003,60361,131989,7913,351674,55301,0.0599519656941109,0.157250749273475,1,3
"48361","Orange County, Texas",36377,64601,33580,3296,84934,14163,0.0981536628945801,0.166753008218146,1,4
"48367","Parker County, Texas",73183,96017,55761,2468,165834,26615,0.0442603253169778,0.160491817118323,1,2
"48375","Potter County, Texas",46727,50661,42366,3233,115645,16147,0.0763111929377331,0.139625578278352,0,4
"48381","Randall County, Texas",69553,76744,55187,2676,146140,22494,0.048489680540707,0.153920897769262,1,2
"48397","Rockwall County, Texas",51508,123767,41956,1033,123208,15803,0.0246210315568691,0.128262775144471,0,1
"48409","San Patricio County, Texas",25836,64741,24376,1802,69954,10676,0.0739251723006236,0.152614575292335,1,4
"48423","Smith County, Texas",100272,68192,80889,2446,241922,42086,0.030238969451965,0.173965162325047,1,1
"48427","Starr County, Texas",21961,33871,19082,2601,65728,7390,0.136306466827377,0.11243305744888,0,4
"48439","Tarrant County, Texas",918530,76210,787083,36349,2154595,265895,0.046181914740885,0.123408343563408,0,2
"48441","Taylor County, Texas",66463,62107,53907,3408,145163,21413,0.0632199899827481,0.147510040437302,1,3
"48451","Tom Green County, Texas",51465,59853,46843,2397,118892,19743,0.0511709326900497,0.166058271372338,1,3
"48453","Travis County, Texas",526347,95259,586136,28675,1326436,145457,0.0489220931660911,0.109660021290134,0,2
"48469","Victoria County, Texas",38664,71192,34188,1447,91065,15360,0.0423247923247923,0.168670729698567,1,2
"48471","Walker County, Texas",25621,51528,26918,3257,78870,12265,0.120997102310721,0.155509065550907,1,4
"48479","Webb County, Texas",106555,59603,82519,4584,267780,26934,0.0555508428361953,0.100582567779521,0,3
"48485","Wichita County, Texas",59613,56944,50211,3490,129978,19924,0.0695066818027922,0.153287479419594,1,4
"48491","Williamson County, Texas",265393,101323,258095,7720,671418,86749,0.0299114667079951,0.129202672552717,0,1
"48497","Wise County, Texas",32751,80305,25430,770,74895,11686,0.0302791977978765,0.156031777822285,1,1
"49005","Cache County, Utah",61297,76457,45099,1598,140173,13740,0.0354331581631522,0.0980217302904268,0,1
"49011","Davis County, Utah",146982,103563,116709,3231,369948,40821,0.0276842402899519,0.110342534626488,0,1
"49035","Salt Lake County, Utah",519760,91924,424300,12256,1186257,143080,0.0288852227197737,0.120614672874428,0,1
"49045","Tooele County, Utah",32558,91386,23872,499,79934,7046,0.0209031501340483,0.0881477218705432,0,1
"49049","Utah County, Utah",281343,95338,204285,6028,702434,56150,0.0295077954818024,0.0799363356557342,0,1
"49053","Washington County, Utah",72459,74543,71891,1969,197680,44202,0.0273886856491077,0.223603804127883,1,1
"49057","Weber County, Utah",116737,83949,95099,2792,269561,33414,0.029358878642257,0.123957100619155,0,1
"50007","Chittenden County, Vermont",81295,87614,72106,3573,169301,29037,0.0495520483732283,0.171511095622589,1,2
"51003","Albemarle County, Virginia",43638,93691,45178,1947,114534,23685,0.0430961972641551,0.206794488972707,1,2
"51013","Arlington County, Virginia",96623,132380,112504,4895,234000,27765,0.0435095641043874,0.118653846153846,0,2
"51015","Augusta County, Virginia",34219,80182,31434,1135,78064,17785,0.0361073996309728,0.227825886452142,1,1
"51019","Bedford County, Virginia",31672,71751,32540,990,80848,18915,0.0304240934234788,0.233957549970315,1,1
"51041","Chesterfield County, Virginia",157229,100702,140498,4459,378408,62193,0.0317371065780296,0.16435434768821,1,1
"51059","Fairfax County, Virginia",445474,145164,415855,11322,1138331,172168,0.0272258359283885,0.151245990840977,1,1
"51061","Fauquier County, Virginia",34850,130261,26757,110,74664,12626,0.0041110737377135,0.169104253723347,1,1
"51069","Frederick County, Virginia",43426,98870,35947,1278,95051,17669,0.0355523409463933,0.185889680276904,1,1
"51085","Hanover County, Virginia",47444,103076,43274,736,112938,21524,0.0170079031288996,0.190582443464556,1,1
"51087","Henrico County, Virginia",139105,81985,137370,5703,333962,56995,0.0415156147630487,0.170663129338068,1,2
"51095","James City County, Virginia",31401,99432,32592,707,81199,21785,0.021692439862543,0.268291481422185,1,1
"51107","Loudoun County, Virginia",165982,167531,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1
"51121","Montgomery County, Virginia",42138,71290,36539,4223,98915,13719,0.11557513889269,0.138694839003185,0,4
"51153","Prince William County, Virginia",201457,120398,156728,3988,486943,54785,0.0254453575621459,0.112508034821324,0,1
