"GEOID","county","age_med","hh_income_med","ed_total","higher_ed","race_total","white","other_race","other_race_prop","other_race_min","higher_ed_prop","aging_q"
"48329","Midland County, Texas",33.3,76332,107172,32760,171999,89846,82153,0.477636497886616,0,0.305676855895196,1
"48339","Montgomery County, Texas",37.3,94972,446315,180345,678490,464465,214025,0.315443116331855,0,0.404075596831834,2
"48355","Nueces County, Texas",36.9,60361,231955,53849,351674,148959,202715,0.576428737978924,1,0.232152788256343,1
"48361","Orange County, Texas",38.4,64601,56727,10618,84934,67117,17817,0.209774648550639,0,0.18717718194158,2
"48367","Parker County, Texas",39.2,96017,112086,39772,165834,138969,26865,0.161999348746337,0,0.354834680513177,2
"48375","Potter County, Texas",35.3,50661,72917,12875,115645,59806,55839,0.482848372173462,0,0.176570621391445,1
"48381","Randall County, Texas",36.9,76744,96579,30645,146140,102132,44008,0.301135897084987,0,0.317305004193458,1
"48397","Rockwall County, Texas",38.3,123767,81289,33542,123208,86102,37106,0.301165508733199,0,0.412626554638389,2
"48409","San Patricio County, Texas",36.4,64741,45845,8020,69954,31856,38098,0.544615032735798,1,0.174937288690152,1
"48423","Smith County, Texas",37.3,68192,159265,42883,241922,155857,86065,0.355755160754293,0,0.269255643110539,2
"48427","Starr County, Texas",29.1,33871,36978,5906,65728,NA,NA,NA,NA,0.159716588241657,1
"48439","Tarrant County, Texas",35.1,76210,1400304,481984,2154595,1030884,1123711,0.521541635434966,1,0.344199545241605,1
"48441","Taylor County, Texas",33.2,62107,89055,24954,145163,95562,49601,0.341691753408238,0,0.280208859693448,1
"48451","Tom Green County, Texas",35.5,59853,77318,19088,118892,73916,44976,0.378292904484742,0,0.24687653586487,1
"48453","Travis County, Texas",35.6,95259,938274,534690,1326436,721660,604776,0.455940580623566,0,0.569865519027491,1
"48469","Victoria County, Texas",38.3,71192,59267,10843,91065,50982,40083,0.440158128809092,0,0.18295172693067,2
"48471","Walker County, Texas",36.1,51528,52631,13012,78870,47545,31325,0.397172562444529,0,0.247230719537915,1
"48479","Webb County, Texas",30.1,59603,153782,34427,267780,46948,220832,0.824676973635074,1,0.223868853311831,1
"48485","Wichita County, Texas",36.2,56944,84089,19977,129978,97581,32397,0.24924987305544,0,0.237569717798999,1
"48491","Williamson County, Texas",37.2,101323,457034,230000,671418,391933,279485,0.416260809212741,0,0.503244835176376,2
"48497","Wise County, Texas",39.5,80305,51049,12480,74895,59483,15412,0.205781427331598,0,0.244470998452467,2
"49005","Cache County, Utah",25.9,76457,72266,31206,140173,117200,22973,0.163890335513972,0,0.431821326765007,1
"49011","Davis County, Utah",32.6,103563,222703,91058,369948,317034,52914,0.143030912452561,0,0.408876395917433,1
"49035","Salt Lake County, Utah",34.2,91924,768693,298703,1186257,839228,347029,0.29254116097945,0,0.388585560165111,1
"49045","Tooele County, Utah",31.9,91386,47722,10693,79934,66934,13000,0.162634173192884,0,0.22406856376514,1
"49049","Utah County, Utah",25.6,95338,359974,159049,702434,577592,124842,0.177727729580288,0,0.441834688060804,1
"49053","Washington County, Utah",39.5,74543,130774,47918,197680,167439,30241,0.152979562929988,0,0.36641840121125,2
"49057","Weber County, Utah",34,83949,171613,49293,269561,222679,46882,0.173919817777794,0,0.287233484642772,1
"50007","Chittenden County, Vermont",36.7,87614,114817,69809,169301,146628,22673,0.133921240866858,0,0.608002299311078,1
"51003","Albemarle County, Virginia",38.6,93691,78971,47262,114534,85608,28926,0.252553826811253,0,0.598472857124767,2
"51013","Arlington County, Virginia",35.4,132380,172399,134843,234000,143133,90867,0.388320512820513,0,0.782156509028475,1
"51015","Augusta County, Virginia",44.7,80182,58343,14068,78064,68642,9422,0.120695839311334,0,0.241125756303241,4
"51019","Bedford County, Virginia",47.6,71751,59379,22221,80848,67554,13294,0.164432020581833,0,0.374223210225837,4
"51041","Chesterfield County, Virginia",39.3,100702,256793,118203,378408,222317,156091,0.4124939219044,0,0.460304603318626,2
"51059","Fairfax County, Virginia",39.4,145164,783879,513132,1138331,556644,581687,0.510999876134446,1,0.654606131813711,2
"51061","Fauquier County, Virginia",41.6,130261,51678,21426,74664,59204,15460,0.207060966463088,0,0.414605828398932,3
"51069","Frederick County, Virginia",41.3,98870,66805,21857,95051,75867,19184,0.201828492072677,0,0.327176109572637,3
"51085","Hanover County, Virginia",43,103076,79173,35717,112938,92066,20872,0.184809364430041,0,0.451126015181943,4
"51087","Henrico County, Virginia",39.7,81985,235415,113215,333962,168785,165177,0.494598187817776,0,0.480916679056135,3
"51095","James City County, Virginia",46.9,99432,59692,30462,81199,59100,22099,0.272158524119755,0,0.510319640822891,4
"51107","Loudoun County, Virginia",38.1,167531,282964,182901,432085,229722,202363,0.468340719997223,0,0.646375510665668,2
"51121","Montgomery County, Virginia",28.7,71290,54183,26910,98915,81523,17392,0.175827730880049,0,0.496650240850451,1
"51153","Prince William County, Virginia",36.1,120398,314332,138002,486943,206573,280370,0.575775809488996,1,0.439032615196671,1
"51161","Roanoke County, Virginia",44.5,75258,70151,25419,96914,80035,16879,0.174164723362982,0,0.362346937320922,4
"51165","Rockingham County, Virginia",40.9,72618,58777,16915,85397,72814,12583,0.147347096502219,0,0.287782636065127,3
"51177","Spotsylvania County, Virginia",38.3,95870,98872,33436,146688,95275,51413,0.35049220113438,0,0.338174609596246,2
"51179","Stafford County, Virginia",37,138378,105357,46537,163380,85255,78125,0.47817970375811,0,0.441707717569787,1
"51199","York County, Virginia",41.1,116524,48208,24104,71341,47632,23709,0.332333440798419,0,0.5,3
"51510","Alexandria city, Virginia",38,111955,118226,82656,155525,79750,75775,0.48722070406687,0,0.699135553939066,2
"51550","Chesapeake city, Virginia",37.5,87749,172265,60218,252488,140919,111569,0.44187842590539,0,0.349566075523176,2
"51650","Hampton city, Virginia",36.3,64924,93098,27932,138037,51038,86999,0.630258553865992,1,0.300027927560205,1
"51680","Lynchburg city, Virginia",27.3,49076,42958,15781,79287,48863,30424,0.383719903641202,0,0.367358815587318,1
"51700","Newport News city, Virginia",34.2,64102,120011,34063,184306,75609,108697,0.589763762438553,1,0.283832315371091,1
"51710","Norfolk city, Virginia",32.7,61090,150042,48221,232995,103192,129803,0.557106375673298,1,0.321383345996454,1
"51740","Portsmouth city, Virginia",36,54611,62986,14152,97029,35068,61961,0.638582279524678,1,0.224684850601721,1
"51760","Richmond city, Virginia",34.8,58988,159331,73017,229395,100542,128853,0.561707970967109,1,0.458272401478683,1
"51770","Roanoke city, Virginia",39.2,49570,68025,20811,97847,55210,42637,0.43575173485135,0,0.30593164277839,2
"51800","Suffolk city, Virginia",38.7,83144,66740,21901,98537,46146,52391,0.531688604280626,1,0.328154030566377,2
"51810","Virginia Beach city, Virginia",37.8,83245,317266,127788,455618,274572,181046,0.397363580894521,0,0.402778740867285,2
"53005","Benton County, Washington",36.3,85529,139189,45600,212791,148092,64699,0.304049513372276,0,0.327612095783431,1
"53007","Chelan County, Washington",41.4,86282,56004,19840,79926,53786,26140,0.327052523584315,0,0.354260409970716,3
"53009","Clallam County, Washington",52.3,66139,60977,20155,77805,62865,14940,0.192018507807981,0,0.330534463814225,4
"53011","Clark County, Washington",38.9,91248,361084,118263,516779,387559,129220,0.250048860344557,0,0.327522127815134,2
"53015","Cowlitz County, Washington",40.4,72055,78541,13036,111956,93492,18464,0.164921933616778,0,0.165977005640366,3
"53021","Franklin County, Washington",31.4,79224,58396,10933,98678,46833,51845,0.525395731571374,1,0.187221727515583,1
"53025","Grant County, Washington",34,63819,62938,11102,101311,60945,40366,0.398436497517545,0,0.176395818106708,1
"53027","Grays Harbor County, Washington",44.3,62523,56960,11604,77038,59116,17922,0.232638438173369,0,0.20372191011236,4
"53029","Island County, Washington",45.6,81783,64849,23569,86625,66626,19999,0.230868686868687,0,0.363444309087264,4
"53033","King County, Washington",37.5,116255,1644114,924513,2266789,1242249,1024540,0.451978547628385,0,0.562316846642021,2
"53035","Kitsap County, Washington",40.5,94775,197506,71434,277673,209867,67806,0.244193709867362,0,0.361680151489069,3
"53041","Lewis County, Washington",42.4,69067,60810,12959,85370,69706,15664,0.183483659365117,0,0.213106396974182,4
"53045","Mason County, Washington",45.3,80139,50526,12330,68166,52089,16077,0.235850717366429,0,0.244032775204845,4
"53053","Pierce County, Washington",37,93420,633438,192638,927380,596810,330570,0.356455821777481,0,0.304115004151945,1
"53057","Skagit County, Washington",42.1,79001,95317,28518,131179,97034,34145,0.260293187171727,0,0.29919112015695,4
"53061","Snohomish County, Washington",38.8,101532,594717,228980,840079,543327,296752,0.353242968816028,0,0.385023464942149,2
"53063","Spokane County, Washington",38.2,69070,381794,130510,549690,455622,94068,0.171129181902527,0,0.341833554220339,2
"53067","Thurston County, Washington",40.6,88853,214037,78658,298758,216193,82565,0.276360800380241,0,0.36749720842658,3
"53073","Whatcom County, Washington",38.2,79220,157171,63565,230677,178157,52520,0.227677661838848,0,0.404432115339344,2
"53077","Yakima County, Washington",33.2,63865,158000,29919,257001,117784,139217,0.541698281329645,1,0.189360759493671,1
"54003","Berkeley County, West Virginia",39.8,69558,90407,21717,129490,105989,23501,0.181488918063171,0,0.240213700266572,3
"54011","Cabell County, West Virginia",37.8,52237,61421,21586,92730,82133,10597,0.114278011431036,0,0.351443317432149,2
"54033","Harrison County, West Virginia",43.1,58092,46201,13648,64915,60286,4629,0.0713086343680197,0,0.295404861366637,4
"54039","Kanawha County, West Virginia",43.7,55215,127313,38120,175515,150758,24757,0.141053471213287,0,0.299419540816727,4
"54061","Monongalia County, West Virginia",31.8,55708,65946,32349,106869,92886,13983,0.130842433259411,0,0.490537712674006,1
"54081","Raleigh County, West Virginia",42.4,51705,51508,11751,72882,64009,8873,0.121744738069757,0,0.228139318164169,4
"54107","Wood County, West Virginia",43.9,58787,59851,14759,83340,79320,4020,0.0482361411087113,0,0.246595712686505,4
"55009","Brown County, Wisconsin",38.2,71127,183873,59584,270036,215962,54074,0.200247374424151,0,0.324049751730814,2
"55017","Chippewa County, Wisconsin",41.6,75128,48224,10614,66807,62045,4762,0.0712799556932657,0,0.220097876575979,3
"55025","Dane County, Wisconsin",35.9,84831,377099,209883,568203,443443,124760,0.219569414452229,0,0.556572677201478,1
"55027","Dodge County, Wisconsin",43,67762,65027,12820,88282,78195,10087,0.114258852314175,0,0.197148876620481,4
"55035","Eau Claire County, Wisconsin",35.7,70411,68765,29038,106837,95627,11210,0.104926195980793,0,0.422278775539882,1
"55039","Fond du Lac County, Wisconsin",42.2,69948,73820,15926,103836,91747,12089,0.116423976270272,0,0.215740991601192,4
"55055","Jefferson County, Wisconsin",42.1,78628,59749,15947,85784,76307,9477,0.110475146880537,0,0.266899864432878,4
"55059","Kenosha County, Wisconsin",39.9,74534,115531,31154,167817,126737,41080,0.244790456270819,0,0.269659225662376,3
"55063","La Crosse County, Wisconsin",38.2,69492,77848,27140,120294,106199,14095,0.117171263737177,0,0.348628095776385,2
"55071","Manitowoc County, Wisconsin",45.3,61673,59049,14262,81172,72381,8791,0.108300891933179,0,0.241528222323833,4
"55073","Marathon County, Wisconsin",41.2,69740,97403,28518,137958,119757,18201,0.131931457400078,0,0.292783589827829,3
"55079","Milwaukee County, Wisconsin",35.5,58214,613220,211209,918661,466627,452034,0.492057461892907,0,0.344426143961384,1
"55087","Outagamie County, Wisconsin",38.9,78234,132574,47549,192127,164200,27927,0.14535697741598,0,0.358660069093487,2
"55089","Ozaukee County, Wisconsin",44.4,88781,66295,32932,93009,83541,9468,0.101796600329,0,0.49674937778113,4
"55097","Portage County, Wisconsin",38.3,70061,45678,14275,70718,64096,6622,0.0936395260046947,0,0.312513682735671,2
"55101","Racine County, Wisconsin",40.6,71788,133930,42414,195846,140087,55759,0.284708393329453,0,0.316687821996565,3
"55105","Rock County, Wisconsin",40.6,66451,113367,27784,164060,132474,31586,0.192527124222845,0,0.245080137959018,3
"55109","St. Croix County, Wisconsin",40.5,96130,66560,26510,96017,89023,6994,0.0728412676921795,0,0.398287259615385,3
"55111","Sauk County, Wisconsin",41.1,69475,46683,12638,65777,57467,8310,0.126335953296745,0,0.270719533877429,3
"55117","Sheboygan County, Wisconsin",42.3,62978,83267,22924,117841,98515,19326,0.164000644936822,0,0.275307144487012,4
"55127","Walworth County, Wisconsin",41.5,72713,70973,23271,105380,89439,15941,0.151271588536724,0,0.327885252138137,3
"55131","Washington County, Wisconsin",44,88807,98749,33989,137688,125793,11895,0.0863909708907094,0,0.344195890591297,4
"55133","Waukesha County, Wisconsin",43.8,98849,294850,143598,410434,357821,52613,0.128188697817432,0,0.487020518907919,4
"55139","Winnebago County, Wisconsin",38.8,69405,116840,33586,170718,148736,21982,0.128762052039035,0,0.287452927079767,2
"55141","Wood County, Wisconsin",43.7,63643,52971,12796,73993,67433,6560,0.0886570351249443,0,0.241566139963376,4
"56021","Laramie County, Wyoming",38.1,71621,69787,19803,100723,83181,17542,0.174160817290986,0,0.283763451645722,2
"56025","Natrona County, Wyoming",38.6,69627,55389,17478,79601,69414,10187,0.127975779198754,0,0.315550018956833,2
"72013","Arecibo Municipio, Puerto Rico",45.6,25016,NA,NA,86090,4794,81296,0.944314089905912,1,NA,4
"72021","Bayamón Municipio, Puerto Rico",44.3,27843,NA,NA,181577,20745,160832,0.885750948633362,1,NA,4
"72025","Caguas Municipio, Puerto Rico",44.7,24929,NA,NA,125136,44938,80198,0.640886715253804,1,NA,4
"72031","Carolina Municipio, Puerto Rico",45.8,35776,NA,NA,151571,28299,123272,0.813295419308443,1,NA,4
"72061","Guaynabo Municipio, Puerto Rico",46.6,41202,NA,NA,89057,10314,78743,0.884186532220937,1,NA,4
"72097","Mayagüez Municipio, Puerto Rico",43.6,17836,NA,NA,70609,7031,63578,0.90042345876588,1,NA,4
"72113","Ponce Municipio, Puerto Rico",44.7,17700,NA,NA,132138,31460,100678,0.761915573112958,1,NA,4
"72127","San Juan Municipio, Puerto Rico",46,25163,NA,NA,334776,89419,245357,0.732899013071427,1,NA,4
"72135","Toa Alta Municipio, Puerto Rico",41.3,44584,NA,NA,66041,4666,61375,0.929346920852198,1,NA,3
"72137","Toa Baja Municipio, Puerto Rico",43.4,29850,NA,NA,72783,5151,67632,0.929227979061044,1,NA,4
"72139","Trujillo Alto Municipio, Puerto Rico",43.8,29108,NA,NA,66810,11639,55171,0.825789552462206,1,NA,4
